"area_data_type","GEOID","county","state","total_area","mobilebb_3g_area_st_pct","mobilebb_3g_area_iv_pct","mobilebb_4g_area_st_pct","mobilebb_4g_area_iv_pct","mobilebb_5g_spd1_area_st_pct","mobilebb_5g_spd1_area_iv_pct","mobilebb_5g_spd2_area_st_pct","mobilebb_5g_spd2_area_iv_pct","year"
"Total","48235","Irion","TX",2351.86406,0,0,0.853009674,0.286008599,0.553027589,0.113937657,0.376477965,0.082183805,"_2023"
"Total","48237","Jack","TX",2120.8698875,0,0,0.908815495,0.413906134,0.487062329,0.153960765,0.262974919,0.086168364,"_2023"
"Total","48239","Jackson","TX",1953.6018775,0,0,0.986305063,0.725130749,0.892381517,0.476141694,0.680056074,0.420014018,"_2023"
"Total","48241","Jasper","TX",2282.34461,0,0,0.980478124,0.529305889,0.764399114,0.284705557,0.535167067,0.198864685,"_2023"
"Total","48243","Jeff Davis","TX",4983.06991,0,0,0.567980046,0.304113469,0.221273358,0.042508667,0.143823455,0.032933119,"_2023"
"Total","48245","Jefferson","TX",2603.9247325,0,0,0.997289754,0.803406011,0.832611949,0.620889123,0.78172404,0.532421828,"_2023"
"Total","48247","Jim Hogg","TX",2535.14261,0,0,0.985790261,0.354994183,0.511716802,0.093485125,0.322253615,0.071007146,"_2023"
"Total","48249","Jim Wells","TX",1949.49391,0,0,1,0.773233196,0.802733953,0.350226929,0.573157553,0.263669764,"_2023"
"Total","48251","Johnson","TX",1692.1666125,0,0,0.997136632,0.91092437,0.951198257,0.765328354,0.885714286,0.679053844,"_2023"
"Total","48253","Jones","TX",2128.98049,0,0,0.9955472,0.678112013,0.608598852,0.169948545,0.438749258,0.111221057,"_2023"
"Total","48255","Karnes","TX",1699.013225,0,0,0.996404216,0.734097954,0.910229386,0.371419715,0.66949783,0.340049597,"_2023"
"Total","48257","Kaufman","TX",1880.5011225,0,0,0.997143337,0.873746709,0.945611382,0.652103288,0.846020277,0.529938946,"_2023"
"Total","48259","Kendall","TX",1492.35086,0,0,0.941134952,0.636293055,0.787478826,0.46809712,0.622388481,0.370623941,"_2023"
"Total","48261","Kenedy","TX",4374.1427275,0,0,0.680208057,0.183470995,0.33513136,0.068172514,0.249500325,0.061020541,"_2023"
"Total","48263","Kent","TX",2047.24247,0,0,0.896017699,0.401625849,0.336746244,0.032465528,0.139431982,0.0140461,"_2023"
"Total","48265","Kerr","TX",2483.529685,0,0,0.875646789,0.485028416,0.618585122,0.266689287,0.47124438,0.223301383,"_2023"
"Total","48267","Kimble","TX",2804.4778125,0,0,0.909370892,0.490741784,0.666967136,0.2497277,0.473164319,0.190948357,"_2023"
"Total","48269","King","TX",2084.108845,0,0,0.770949156,0.217780249,0.134438492,0.016880623,0.048316992,0.00707571,"_2023"
"Total","48271","Kinney","TX",3032.2066775,0,0,0.84663216,0.412234689,0.613158717,0.145030743,0.469656442,0.133219856,"_2023"
"Total","48273","Kleberg","TX",2452.56193,0,0,0.805574644,0.386660368,0.526241196,0.170846934,0.317170589,0.111149287,"_2023"
"Total","48275","Knox","TX",1957.49918,0,0,0.963140336,0.625161429,0.485740422,0.149591046,0.106435644,0.011084804,"_2023"
"Total","48277","Lamar","TX",2203.5559,0,0,0.962571702,0.656883365,0.774378585,0.357313576,0.551338432,0.262045889,"_2023"
"Total","48279","Lamb","TX",2307.0977475,0,0,0.996438844,0.80094051,0.749532028,0.236132037,0.599461261,0.158334475,"_2023"
"Total","48281","Lampasas","TX",1622.752495,0,0,0.950149292,0.60703622,0.715954823,0.331753862,0.526353369,0.227443853,"_2023"
"Total","48283","La Salle","TX",3335.037615,0,0,0.98465037,0.522961279,0.743572737,0.219158613,0.503189944,0.187796096,"_2023"
"Total","48285","Lavaca","TX",2209.1385225,0,0,0.98645878,0.688790349,0.872168979,0.423401516,0.743670433,0.394697945,"_2023"
"Total","48287","Lee","TX",1449.585865,0,0,0.996076152,0.591629124,0.621348641,0.239718064,0.514678099,0.224894637,"_2023"
"Total","48289","Leon","TX",2503.4375275,0,0,0.977573947,0.503765726,0.677956831,0.184457441,0.436571717,0.106113519,"_2023"
"Total","48291","Liberty","TX",2739.1716625,0,0,0.99665449,0.691520861,0.889751971,0.406421842,0.70459527,0.278907902,"_2023"
"Total","48293","Limestone","TX",2153.206965,0,0,0.98894433,0.664269641,0.519812151,0.144359652,0.370413854,0.112904804,"_2023"
"Total","48295","Lipscomb","TX",2179.750755,0,0,0.929206533,0.37895042,0.148593795,0.020585677,0.066879289,0.008263265,"_2023"
"Total","48297","Live Oak","TX",2424.4381525,0,0,0.997610462,0.6226702,0.607594387,0.185341269,0.467132989,0.162227918,"_2023"
"Total","48299","Llano","TX",2182.06807,0,0,0.96794748,0.536010813,0.714954624,0.265543541,0.634050975,0.210320525,"_2023"
"Total","48301","Loving","TX",1501.7254525,0,0,0.999789577,0.790909729,0.569614926,0.151644806,0.442379182,0.129199691,"_2023"
"Total","48303","Lubbock","TX",2038.81587,0,0,0.998501757,0.954174416,0.96016739,0.740752222,0.845835917,0.594441,"_2023"
"Total","48305","Lynn","TX",2015.64272,0,0,0.993049749,0.710179766,0.589412625,0.16743311,0.407138378,0.112562709,"_2023"
"Total","48307","McCulloch","TX",2422.015505,0,0,0.972992955,0.649386797,0.743759242,0.292250152,0.668261286,0.273984518,"_2023"
"Total","48309","McLennan","TX",2433.7074125,0,0,0.999004544,0.941787492,0.966933564,0.750919714,0.843670201,0.600692491,"_2023"
"Total","48311","McMullen","TX",2591.0741675,0,0,0.972925729,0.33720883,0.497987723,0.122159437,0.376844587,0.108256433,"_2023"
"Total","48313","Madison","TX",1092.719355,0,0,0.998843262,0.803836514,0.921438211,0.412666281,0.791208791,0.360805861,"_2023"
"Total","48315","Marion","TX",998.4467675,0,0,0.974258888,0.4202975,0.529908218,0.104757886,0.318071527,0.078278299,"_2023"
"Total","48317","Martin","TX",2051.5611025,0,0,0.999127176,0.809929661,0.683678185,0.153822457,0.384556143,0.090876418,"_2023"
"Total","48319","Mason","TX",2099.3820575,0,0,0.913551754,0.500275952,0.473483518,0.127841052,0.424364056,0.118057298,"_2023"
"Total","48321","Matagorda","TX",3692.4307875,0,0,0.706860648,0.564512908,0.685779489,0.376037655,0.548566538,0.31598916,"_2023"
"Total","48323","Maverick","TX",2864.5173375,0,0,0.989667218,0.586247472,0.829270086,0.288141202,0.607317522,0.258025372,"_2023"
"Total","48325","Medina","TX",2988.704355,0,0,0.948297737,0.640410235,0.809473462,0.424296892,0.617325721,0.374215831,"_2023"
"Total","48327","Menard","TX",2026.0706375,0,0,0.9645438,0.504964908,0.369638679,0.078502729,0.276111256,0.057811282,"_2023"
"Total","48329","Midland","TX",2014.80006,0,0,0.999686324,0.83192179,0.825020912,0.556879967,0.692022166,0.403858218,"_2023"
"Total","48331","Milam","TX",2337.328175,0,0,0.997070753,0.706264083,0.835060838,0.372915728,0.689995493,0.255205047,"_2023"
"Total","48333","Mills","TX",1701.75187,0,0,0.912787819,0.472765536,0.59946769,0.170710572,0.375588017,0.132025254,"_2023"
"Total","48335","Mitchell","TX",2062.0943525,0,0,0.818920161,0.343923992,0.458088573,0.115850232,0.281810288,0.06870307,"_2023"
"Total","48337","Montague","TX",2176.2747825,0,0,0.969410968,0.587628866,0.648903732,0.255408741,0.536372876,0.196166691,"_2023"
"Total","48339","Montgomery","TX",2492.4829475,0,0,0.997760216,0.862189917,0.958711913,0.823437434,0.914550142,0.737818535,"_2023"
"Total","48341","Moore","TX",2100.6460475,0,0,0.968710826,0.680840395,0.743418743,0.291530863,0.489495061,0.19455448,"_2023"
"Total","48343","Morris","TX",613.1404825,0,0,0.99707954,0.611063391,0.617419687,0.101528947,0.309397011,0.041917196,"_2023"
"Total","48345","Motley","TX",2260.3301175,0,0,0.736287805,0.304114824,0.170557808,0.023207046,0.069993942,0.008061885,"_2023"
"Total","48347","Nacogdoches","TX",2304.1484375,0,0,0.97376,0.492662857,0.682148571,0.251245714,0.442011429,0.184457143,"_2023"
"Total","48349","Navarro","TX",2514.91877,0,0,0.998785391,0.75356006,0.85257162,0.346037862,0.569567767,0.210127325,"_2023"
"Total","48351","Newton","TX",2219.4611075,0,0,0.943049689,0.340610317,0.496938921,0.12272792,0.32604053,0.086374638,"_2023"
"Total","48353","Nolan","TX",2063.1476775,0,0,0.945218768,0.524582631,0.450349722,0.164752132,0.297391127,0.108235054,"_2023"
"Total","48355","Nueces","TX",2625.8338925,0,0,0.730073408,0.663684865,0.984917165,0.891772634,0.945445064,0.782903446,"_2023"
"Total","48357","Ochiltree","TX",2140.6723975,0,0,0.957585002,0.679082813,0.179550263,0.018156768,0.076219062,0.007085568,"_2023"
"Total","48359","Oldham","TX",3441.3181075,0,0,0.893330477,0.392121453,0.37565425,0.132502831,0.303939273,0.10318019,"_2023"
"Total","48361","Orange","TX",890.7969525,0,0,1,0.842379094,0.984982854,0.911670805,0.944897718,0.847345394,"_2023"
"Total","48363","Palo Pinto","TX",2261.1727775,0,0,0.967065729,0.621465505,0.708296455,0.295010947,0.504076024,0.186285927,"_2023"
"Total","48365","Panola","TX",1942.8579625,0,0,0.925508268,0.403252914,0.4056926,0.078341014,0.227866631,0.045486582,"_2023"
"Total","48367","Parker","TX",2096.8540775,0,0,0.997890189,0.854925403,0.930275782,0.622996936,0.810719847,0.518259909,"_2023"
"Total","48369","Parmer","TX",2011.1134225,0,0,0.999371497,0.831037553,0.689781595,0.184570261,0.642277274,0.175561724,"_2023"
"Total","48371","Pecos","TX",10540.0966125,0,0,0.817448658,0.516264428,0.41756858,0.126627692,0.327397192,0.099355419,"_2023"
"Total","48373","Polk","TX",2591.9168275,0,0,0.990571789,0.48104198,0.606453448,0.239159589,0.452269679,0.191571504,"_2023"
"Total","48375","Potter","TX",2119.1845675,0,0,0.955117054,0.575575327,0.763109498,0.382921616,0.542521994,0.271633779,"_2023"
"Total","48377","Presidio","TX",8451.3531375,0.004461893,0.000947218,0.531638312,0.263563283,0.107995264,0.016900355,0.0613448,0.010581417,"_2023"
"Total","48379","Rains","TX",606.925865,0,0,0.982471364,0.645435613,0.684831656,0.08781673,0.38163832,0.032974662,"_2023"
"Total","48381","Randall","TX",2112.2326225,0,0,0.996409515,0.860469755,0.828903406,0.533785469,0.729167706,0.411659103,"_2023"
"Total","48383","Reagan","TX",2623.9379075,0,0,0.946047931,0.39926137,0.634739673,0.129661595,0.469150175,0.100557986,"_2023"
"Total","48385","Real","TX",1563.766295,0,0,0.429139162,0.15775293,0.224235484,0.081368719,0.165431766,0.069581032,"_2023"
"Total","48387","Red River","TX",2506.702835,0,0,0.949701656,0.53853265,0.560215144,0.100848811,0.335616438,0.046096311,"_2023"
"Total","48389","Reeves","TX",5841.529785,0,0,0.984330484,0.748836958,0.772512532,0.188088283,0.524216524,0.164340582,"_2023"
"Total","48391","Refugio","TX",1853.5360025,0,0,0.951809968,0.603284651,0.770756379,0.312951071,0.626299937,0.264022277,"_2023"
"Total","48393","Roberts","TX",2144.8856975,0,0,0.915533075,0.432401905,0.225703482,0.028875902,0.114423219,0.011098561,"_2023"
"Total","48395","Robertson","TX",1992.8909,0,0,0.984830867,0.656976744,0.630866808,0.113372093,0.383350951,0.061522199,"_2023"
"Total","48397","Rockwall","TX",347.386585,0,0,1,0.993632505,0.999393572,0.960582171,0.997271073,0.920557914,"_2023"
"Total","48399","Runnels","TX",2384.8331325,0,0,0.970230997,0.551124067,0.731151451,0.201316196,0.538447948,0.170177996,"_2023"
"Total","48401","Rusk","TX",2209.243855,0,0,0.983217317,0.533803757,0.556450844,0.098073806,0.299466006,0.045818633,"_2023"
"Total","48403","Sabine","TX",1363.634545,0,0,0.989649313,0.379808435,0.418507647,0.115016221,0.277382975,0.075621814,"_2023"
"Total","48405","San Augustine","TX",1396.70895,0,0,0.942458522,0.348793363,0.486425339,0.164328808,0.31719457,0.111236802,"_2023"
"Total","48407","San Jacinto","TX",1459.276455,0,0,0.999206005,0.568860979,0.861700592,0.319041432,0.624368413,0.216471777,"_2023"
"Total","48409","San Patricio","TX",1597.68336,0,0,0.994725738,0.916468882,0.991890823,0.829377637,0.921347574,0.714992089,"_2023"
"Total","48411","San Saba","TX",2578.5396,0,0,0.910866013,0.466870915,0.576756536,0.153104575,0.417769608,0.129207516,"_2023"
"Total","48413","Schleicher","TX",2931.61414,0,0,0.820494395,0.212489221,0.375251509,0.076710262,0.289235412,0.063236562,"_2023"
"Total","48415","Scurry","TX",2049.559785,0,0,0.931236509,0.515983143,0.630177819,0.251156337,0.413351835,0.122571693,"_2023"
"Total","48417","Shackelford","TX",2085.794165,0,0,0.845419655,0.297040703,0.442329058,0.138571861,0.264922735,0.0997374,"_2023"
"Total","48419","Shelby","TX",1972.035065,0,0,0.944183314,0.424420468,0.495673539,0.176049567,0.292970836,0.125413952,"_2023"
"Total","48421","Sherman","TX",2141.19906,0,0,0.985192837,0.798012593,0.506936246,0.114374262,0.306473829,0.090367965,"_2023"
"Total","48423","Smith","TX",2229.3623625,0,0,0.999952752,0.816536735,0.938955823,0.630947319,0.785778408,0.502763997,"_2023"
"Total","48425","Somervell","TX",440.921845,0,0,1,0.802197802,0.807453416,0.34209269,0.552078356,0.263736264,"_2023"
"Total","48427","Starr","TX",2739.1716625,0,0,0.999846183,0.694981734,0.939973082,0.446798693,0.747740819,0.379542396,"_2023"
"Total","48429","Stephens","TX",2106.7553325,0,0,0.976251187,0.523323834,0.601419929,0.178891055,0.339333033,0.114044298,"_2023"
"Total","48431","Sterling","TX",2071.3636125,0,0,0.688380371,0.23137554,0.398627002,0.119501653,0.273989321,0.084464785,"_2023"
"Total","48433","Stonewall","TX",2092.2194475,0,0,0.926295122,0.484821024,0.48446861,0.059457282,0.26879122,0.022101395,"_2023"
"Total","48435","Sutton","TX",3245.3996575,0,0,0.793028464,0.365518808,0.306384084,0.065950472,0.210444322,0.050111973,"_2023"
"Total","48437","Swisher","TX",2054.9317425,0,0,0.982059562,0.60818084,0.46522118,0.143933569,0.360654057,0.091086165,"_2023"
"Total","48439","Tarrant","TX",2089.9021325,0,0,1,0.998790384,1,0.996673555,0.999697596,0.984022983,"_2023"
"Total","48441","Taylor","TX",2081.8968625,0,0,0.988869213,0.826309132,0.847255249,0.578143182,0.711864407,0.447255249,"_2023"
"Total","48443","Terrell","TX",5215.433405,0,0,0.474209315,0.145595185,0.001454134,0,2.0196e-05,0,"_2023"
"Total","48445","Terry","TX",2005.4254675,0,0,0.999054572,0.742633542,0.518462104,0.137979936,0.307841798,0.068333421,"_2023"
"Total","48447","Throckmorton","TX",2094.43143,0,0,0.821162744,0.207905854,0.255481794,0.016395092,0.09007242,0.005582378,"_2023"
"Total","48449","Titus","TX",1006.768035,0,0,0.999895376,0.713433773,0.746599707,0.154216363,0.492676292,0.065494873,"_2023"
"Total","48451","Tom Green","TX",3457.1179825,0,0,0.919837909,0.641235794,0.566253313,0.239450352,0.367356266,0.163980378,"_2023"
"Total","48453","Travis","TX",2327.637585,0,0,0.99832564,0.968141913,0.977147253,0.898361843,0.949180921,0.833107069,"_2023"
"Total","48455","Trinity","TX",1665.09616,0,0,0.927884615,0.308198381,0.474190283,0.124936741,0.328314777,0.10583249,"_2023"
"Total","48457","Tyler","TX",2194.8133025,0,0,0.975188367,0.461630753,0.747372462,0.227575947,0.534193982,0.166050775,"_2023"
"Total","48459","Upshur","TX",1397.97294,0,0,0.998945148,0.666063894,0.837778782,0.293851718,0.566003617,0.208484027,"_2023"
"Total","48461","Upton","TX",2762.9768075,0,0,0.995196523,0.621173421,0.536007015,0.115435935,0.365254851,0.090846708,"_2023"
"Total","48463","Uvalde","TX",3476.183165,0,0,0.855311799,0.488606751,0.647324405,0.216592934,0.463244652,0.193321617,"_2023"
"Total","48465","Val Verde","TX",7169.983275,0,0,0.522447481,0.188658734,0.249067137,0.077861025,0.182547378,0.066299398,"_2023"
"Total","48467","Van Zandt","TX",2009.2174375,0,0,0.994809961,0.720471822,0.837273919,0.307522936,0.505163827,0.176513761,"_2023"
"Total","48469","Victoria","TX",2018.381365,0,0,0.998799708,0.855860557,0.915457677,0.632710573,0.809727586,0.554013151,"_2023"
"Total","48471","Walker","TX",1857.5386375,0,0,0.990246669,0.638276155,0.83005387,0.413836121,0.666742274,0.317833853,"_2023"
"Total","48473","Waller","TX",1191.6265725,0,0,1,0.901529214,0.991514187,0.663572881,0.929550075,0.480509149,"_2023"
"Total","48475","Ward","TX",1854.69466,0,0,0.999716038,0.912255793,0.860177192,0.358757383,0.567582917,0.273171286,"_2023"
"Total","48477","Washington","TX",1425.6753875,0,0,0.99970447,0.812412264,0.903066125,0.377539712,0.746361286,0.329516069,"_2023"
"Total","48479","Webb","TX",7510.417915,0,0,0.986480043,0.538133573,0.856189167,0.34639982,0.658074107,0.305839948,"_2023"
"Total","48481","Wharton","TX",2506.8081675,0,0,0.991848397,0.812471112,0.902558931,0.516702382,0.790495399,0.423967394,"_2023"
"Total","48483","Wheeler","TX",2121.5018825,0,0,0.966535922,0.530509905,0.411647882,0.106201281,0.304602552,0.081326647,"_2023"
"Total","48485","Wichita","TX",1462.225765,0,0,0.99409307,0.79520242,0.935095808,0.71171301,0.743048552,0.464126207,"_2023"
"Total","48487","Wilbarger","TX",2254.53683,0,0,0.99803775,0.685759671,0.607783592,0.332367782,0.185993272,0.037890114,"_2023"
"Total","48489","Willacy","TX",1762.9500525,0,0,0.769194001,0.532831451,0.689609846,0.378144231,0.567783952,0.285953277,"_2023"
"Total","48491","Williamson","TX",2578.96093,0,0,0.999509884,0.882780591,0.957196537,0.758495344,0.891316778,0.654468224,"_2023"
"Total","48493","Wilson","TX",1822.3575825,0,0,0.9999422,0.810877984,0.917114618,0.47748685,0.763308479,0.435639558,"_2023"
"Total","48495","Winkler","TX",1870.494535,0,0,0.999831062,0.748282464,0.87982881,0.209989864,0.651143147,0.125183016,"_2023"
"Total","48497","Wise","TX",2134.45778,0,0,0.978730754,0.793229372,0.873470193,0.545598105,0.763768259,0.459731544,"_2023"
"Total","48499","Wood","TX",1634.7604,0,0,0.99568299,0.587242268,0.686404639,0.172487113,0.444716495,0.133569588,"_2023"
"Total","48501","Yoakum","TX",1796.761785,0,0,0.999648259,0.704654707,0.419920272,0.085648962,0.339547426,0.070465471,"_2023"
"Total","48503","Young","TX",2137.40709,0,0,0.962793219,0.44924108,0.354425389,0.097082594,0.20604179,0.064951705,"_2023"
"Total","48505","Zapata","TX",2352.074725,0,0,0.904299149,0.372503359,0.438378863,0.086027765,0.270846395,0.0619794,"_2023"
"Total","48507","Zavala","TX",2897.5917425,0,0,0.997419027,0.56865026,0.835835545,0.251081464,0.53793304,0.226871206,"_2023"
"Total","49001","Beaver","UT",6113.1823025,0.079294243,0.025035753,0.899925909,0.62074194,0.616865103,0.345296966,0.557988869,0.266967624,"_2023"
"Total","49003","Box Elder","UT",16632.84441,0.063442004,0.038326114,0.906204879,0.398301543,0.578552068,0.163265952,0.430503838,0.096435899,"_2023"
"Total","49005","Cache","UT",2896.9597475,0.284368978,0.202232484,0.694069738,0.448678326,0.522779333,0.348398357,0.43827946,0.28080573,"_2023"
"Total","49007","Carbon","UT",3548.7572575,0,0,0.891187558,0.564126918,0.585378885,0.170906177,0.408091182,0.096257161,"_2023"
"Total","49009","Daggett","UT",1752.2061375,0.588818756,0.398076345,0.950285543,0.715719868,0.395371205,0.161045987,0.288548242,0.10519988,"_2023"
"Total","49011","Davis","UT",1553.02238,0,0,0.991318502,0.654706999,0.827658709,0.6292051,0.740368964,0.54618828,"_2023"
"Total","49013","Duchesne","UT",7836.738,0,0,0.792594086,0.60061828,0.448924731,0.115174731,0.245443548,0.057459677,"_2023"
"Total","49015","Emery","UT",10590.97221,0.003500816,2.9836e-05,0.855004575,0.513297132,0.547052154,0.161902773,0.40037594,0.104268608,"_2023"
"Total","49017","Garfield","UT",12177.8063225,0.117988462,0.033084515,0.683002777,0.318484945,0.369205885,0.080968403,0.274519301,0.059041803,"_2023"
"Total","49019","Grand","UT",8717.73903,0.000604127,7.2495e-05,0.804468126,0.475738244,0.488243681,0.118010246,0.315076603,0.076675849,"_2023"
"Total","49021","Iron","UT",7756.5799675,0.008799685,0.001330817,0.922554625,0.668246445,0.728187509,0.242670324,0.633740273,0.173549342,"_2023"
"Total","49023","Juab","UT",8187.6005575,0.093103138,0.042081023,0.695938557,0.412203625,0.330370123,0.150107422,0.271127349,0.116144138,"_2023"
"Total","49025","Kane","UT",9550.28711,0.143104513,0.05703225,0.826531963,0.381413509,0.362917457,0.07509816,0.241518507,0.049289716,"_2023"
"Total","49027","Millard","UT",16311.6856175,0.077166971,0.049012327,0.823587909,0.561497879,0.374411561,0.074693754,0.266926688,0.046584312,"_2023"
