"area_data_type","GEOID","county","state","total_units","biz_res","speed_02_02","speed_10_1","speed_25_3","speed_100_20","speed_250_25","speed_1000_100","year"
"Total","22097","St. Landry Parish","LA",42418,"B",1,1,1,1,1,0.523291999,"_2025"
"Total","22099","St. Martin Parish","LA",27448,"R",1,1,1,1,1,0.651850772,"_2025"
"Total","22099","St. Martin Parish","LA",27448,"B",1,1,1,1,1,0.455078694,"_2025"
"Total","22101","St. Mary Parish","LA",26917,"R",1,1,1,1,1,0.389790839,"_2025"
"Total","22101","St. Mary Parish","LA",26917,"B",1,1,1,1,1,0.256826541,"_2025"
"Total","22103","St. Tammany Parish","LA",126686,"R",1,1,1,0.999992106,0.999992106,0.616074389,"_2025"
"Total","22103","St. Tammany Parish","LA",126686,"B",1,1,1,0.999992106,0.999992106,0.632674487,"_2025"
"Total","22105","Tangipahoa Parish","LA",68820,"R",1,1,1,0.999970939,0.999970939,0.619427492,"_2025"
"Total","22105","Tangipahoa Parish","LA",68820,"B",1,1,1,0.999970939,0.999970939,0.635396687,"_2025"
"Total","22107","Tensas Parish","LA",3479,"R",1,1,1,1,1,0.27392929,"_2025"
"Total","22107","Tensas Parish","LA",3479,"B",1,1,1,0.998275366,0.998275366,0.274791607,"_2025"
"Total","22109","Terrebonne Parish","LA",54295,"R",1,1,1,1,1,0.602504835,"_2025"
"Total","22109","Terrebonne Parish","LA",54295,"B",1,1,1,1,1,0.600589373,"_2025"
"Total","22111","Union Parish","LA",12851,"R",1,1,1,1,1,0.090265349,"_2025"
"Total","22111","Union Parish","LA",12851,"B",1,1,1,1,1,0.091821648,"_2025"
"Total","22113","Vermilion Parish","LA",29134,"R",1,1,1,0.999828379,0.999828379,0.696128235,"_2025"
"Total","22113","Vermilion Parish","LA",29134,"B",1,1,1,0.999828379,0.999828379,0.443536761,"_2025"
"Total","22115","Vernon Parish","LA",24405,"R",1,1,1,0.999959025,0.99991805,0.406965786,"_2025"
"Total","22115","Vernon Parish","LA",24405,"B",1,1,1,0.99991805,0.99991805,0.406965786,"_2025"
"Total","22117","Washington Parish","LA",23802,"R",1,1,1,1,1,0.80392404,"_2025"
"Total","22117","Washington Parish","LA",23802,"B",1,1,1,1,1,0.822199815,"_2025"
"Total","22119","Webster Parish","LA",21249,"R",1,1,1,0.999905878,0.999905878,0.55075533,"_2025"
"Total","22119","Webster Parish","LA",21249,"B",1,1,1,0.999905878,0.999905878,0.550943574,"_2025"
"Total","22121","West Baton Rouge Parish","LA",13720,"R",1,1,1,1,1,0.583163265,"_2025"
"Total","22121","West Baton Rouge Parish","LA",13720,"B",1,1,1,1,1,0.588046647,"_2025"
"Total","22123","West Carroll Parish","LA",5431,"R",1,1,1,1,1,0.748665071,"_2025"
"Total","22123","West Carroll Parish","LA",5431,"B",1,1,1,1,1,0.758239735,"_2025"
"Total","22125","West Feliciana Parish","LA",6151,"R",1,1,1,0.999837425,0.999837425,0.736790766,"_2025"
"Total","22125","West Feliciana Parish","LA",6151,"B",1,1,1,0.999837425,0.999837425,0.736790766,"_2025"
"Total","22127","Winn Parish","LA",7593,"R",1,1,1,1,1,0.009877519,"_2025"
"Total","22127","Winn Parish","LA",7593,"B",1,1,1,1,1,0.01040432,"_2025"
"Total","23001","Androscoggin","ME",54411,"R",1,1,1,1,1,0.669019132,"_2025"
"Total","23001","Androscoggin","ME",54411,"B",1,1,1,1,1,0.360974803,"_2025"
"Total","23003","Aroostook","ME",41085,"R",1,1,1,0.99997566,0.99997566,0.530534258,"_2025"
"Total","23003","Aroostook","ME",41085,"B",1,1,1,0.999902641,0.999902641,0.143069247,"_2025"
"Total","23005","Cumberland","ME",171189,"R",1,1,1,1,1,0.643750475,"_2025"
"Total","23005","Cumberland","ME",171189,"B",1,1,1,1,1,0.456594758,"_2025"
"Total","23007","Franklin","ME",23041,"R",1,1,1,1,1,0.707477974,"_2025"
"Total","23007","Franklin","ME",23041,"B",1,1,1,1,1,0.278980947,"_2025"
"Total","23009","Hancock","ME",43622,"R",1,1,1,1,1,0.611251204,"_2025"
"Total","23009","Hancock","ME",43622,"B",1,1,1,1,1,0.212622071,"_2025"
"Total","23011","Kennebec","ME",68947,"R",1,1,1,1,1,0.684003655,"_2025"
"Total","23011","Kennebec","ME",68947,"B",1,1,1,1,1,0.392678434,"_2025"
"Total","23013","Knox","ME",27341,"R",1,1,1,1,1,0.57609451,"_2025"
"Total","23013","Knox","ME",27341,"B",1,1,1,1,1,0.441498116,"_2025"
"Total","23015","Lincoln","ME",25421,"R",1,1,1,1,1,0.616340821,"_2025"
"Total","23015","Lincoln","ME",25421,"B",0.999921325,0.999921325,0.999921325,0.999921325,0.999921325,0.214665041,"_2025"
"Total","23017","Oxford","ME",38772,"R",1,1,1,1,1,0.427318684,"_2025"
"Total","23017","Oxford","ME",38772,"B",1,1,1,1,1,0.224311359,"_2025"
"Total","23019","Penobscot","ME",81188,"R",1,1,1,1,1,0.713134946,"_2025"
"Total","23019","Penobscot","ME",81188,"B",1,1,1,1,1,0.459279697,"_2025"
"Total","23021","Piscataquis","ME",15256,"R",1,1,1,1,1,0.740757735,"_2025"
"Total","23021","Piscataquis","ME",15256,"B",1,1,1,1,1,0.609596224,"_2025"
"Total","23023","Sagadahoc","ME",20886,"R",1,1,1,1,1,0.8616298,"_2025"
"Total","23023","Sagadahoc","ME",20886,"B",1,1,1,1,1,0.707315905,"_2025"
"Total","23025","Somerset","ME",31669,"R",1,1,1,1,1,0.882819161,"_2025"
"Total","23025","Somerset","ME",31669,"B",1,1,1,1,1,0.491363794,"_2025"
"Total","23027","Waldo","ME",23335,"R",1,1,1,0.999957146,0.999957146,0.657381616,"_2025"
"Total","23027","Waldo","ME",23335,"B",1,1,1,0.999957146,0.999957146,0.397557317,"_2025"
"Total","23029","Washington","ME",22320,"R",1,1,1,0.999820789,0.999820789,0.462231183,"_2025"
"Total","23029","Washington","ME",22320,"B",1,1,1,0.99968638,0.99968638,0.131048387,"_2025"
"Total","23031","York","ME",128044,"R",1,1,1,0.99999219,0.99999219,0.656001062,"_2025"
"Total","23031","York","ME",128044,"B",1,1,1,0.99999219,0.99999219,0.455476243,"_2025"
"Total","24001","Allegany","MD",35671,"R",1,1,1,0.999943932,0.999943932,0.334165008,"_2025"
"Total","24001","Allegany","MD",35671,"B",1,1,1,0.999943932,0.999943932,0.233046452,"_2025"
"Total","24003","Anne Arundel","MD",256742,"R",1,1,1,0.999851991,0.999754617,0.721642739,"_2025"
"Total","24003","Anne Arundel","MD",256742,"B",1,1,1,0.999937681,0.999820832,0.726125838,"_2025"
"Total","24005","Baltimore","MD",373636,"R",1,1,1,0.999997324,0.999997324,0.691314541,"_2025"
"Total","24005","Baltimore","MD",373636,"B",1,1,1,0.999997324,0.999997324,0.699689002,"_2025"
"Total","24009","Calvert","MD",38517,"R",1,1,1,1,1,0.529610302,"_2025"
"Total","24009","Calvert","MD",38517,"B",1,1,1,1,1,0.529636265,"_2025"
"Total","24011","Caroline","MD",15123,"R",1,1,1,1,1,0.684586392,"_2025"
"Total","24011","Caroline","MD",15123,"B",1,1,1,1,1,0.686107254,"_2025"
"Total","24013","Carroll","MD",72328,"R",1,1,1,0.999944696,0.999944696,0.700765955,"_2025"
"Total","24013","Carroll","MD",72328,"B",1,1,1,0.999944696,0.999944696,0.709213583,"_2025"
"Total","24015","Cecil","MD",48759,"R",1,1,1,0.987345926,0.771057651,0.402448779,"_2025"
"Total","24015","Cecil","MD",48759,"B",1,1,1,0.961237925,0.743144855,0.556287044,"_2025"
"Total","24017","Charles","MD",70302,"R",1,1,1,1,1,0.840146795,"_2025"
"Total","24017","Charles","MD",70302,"B",1,1,1,1,1,0.84026059,"_2025"
"Total","24019","Dorchester","MD",18218,"R",1,1,1,1,1,0.269129432,"_2025"
"Total","24019","Dorchester","MD",18218,"B",1,1,1,1,1,0.263146339,"_2025"
"Total","24021","Frederick","MD",120884,"R",1,1,1,0.999983455,0.999983455,0.79168459,"_2025"
"Total","24021","Frederick","MD",120884,"B",1,1,1,0.999983455,0.999983455,0.819711459,"_2025"
"Total","24023","Garrett","MD",20642,"R",1,1,1,0.999854665,0.999854665,0.514291251,"_2025"
"Total","24023","Garrett","MD",20642,"B",1,1,1,0.999854665,0.999854665,0.514291251,"_2025"
"Total","24025","Harford","MD",114040,"R",1,1,1,0.999991231,0.999991231,0.377718344,"_2025"
"Total","24025","Harford","MD",114040,"B",1,1,1,0.999991231,0.999991231,0.45917222,"_2025"
"Total","24027","Howard","MD",135661,"R",1,1,1,0.999904173,0.99988943,0.668445611,"_2025"
"Total","24027","Howard","MD",135661,"B",1,1,1,0.999941029,0.999933658,0.683999086,"_2025"
"Total","24029","Kent","MD",11905,"R",1,1,1,1,1,0.846451071,"_2025"
"Total","24029","Kent","MD",11905,"B",1,1,1,1,1,0.845527089,"_2025"
"Total","24031","Montgomery","MD",423065,"R",1,1,1,0.999966908,0.999957453,0.887246641,"_2025"
"Total","24031","Montgomery","MD",423065,"B",1,1,1,0.999973999,0.999957453,0.888036117,"_2025"
"Total","24033","Prince George's","MD",391470,"R",1,1,1,0.999678136,0.999596393,0.94678264,"_2025"
"Total","24033","Prince George's","MD",391470,"B",1,1,1,0.999793088,0.999747107,0.951235088,"_2025"
"Total","24035","Queen Anne's","MD",25299,"R",1,1,1,1,1,0.756551642,"_2025"
"Total","24035","Queen Anne's","MD",25299,"B",1,1,1,1,1,0.755128661,"_2025"
"Total","24037","St. Mary's","MD",50034,"R",1,1,1,1,1,0.423851781,"_2025"
"Total","24037","St. Mary's","MD",50034,"B",1,1,1,1,1,0.41951473,"_2025"
"Total","24039","Somerset","MD",12079,"R",1,1,1,1,1,0.421806441,"_2025"
"Total","24039","Somerset","MD",12079,"B",1,1,1,1,1,0.429091812,"_2025"
"Total","24041","Talbot","MD",22435,"R",1,1,1,1,1,0.719277914,"_2025"
"Total","24041","Talbot","MD",22435,"B",1,1,1,1,1,0.670737687,"_2025"
"Total","24043","Washington","MD",70142,"R",1,1,1,0.999971486,0.999971486,0.721906989,"_2025"
"Total","24043","Washington","MD",70142,"B",1,1,1,0.999971486,0.999971486,0.72470132,"_2025"
"Total","24045","Wicomico","MD",48764,"R",1,1,1,1,1,0.348576819,"_2025"
"Total","24045","Wicomico","MD",48764,"B",1,1,1,1,1,0.354667378,"_2025"
"Total","24047","Worcester","MD",61457,"R",1,1,1,1,1,0.708560457,"_2025"
"Total","24047","Worcester","MD",61457,"B",1,1,1,1,1,0.710773386,"_2025"
"Total","24510","Baltimore city","MD",317127,"R",1,1,1,1,1,0.967123581,"_2025"
"Total","24510","Baltimore city","MD",317127,"B",1,1,1,1,1,0.981587818,"_2025"
"Total","25001","Barnstable","MA",179940,"R",1,1,1,1,1,0.619595421,"_2025"
"Total","25001","Barnstable","MA",179940,"B",1,1,1,1,1,0.621757252,"_2025"
"Total","25003","Berkshire","MA",77539,"R",1,1,1,1,1,0.293452327,"_2025"
"Total","25003","Berkshire","MA",77539,"B",1,1,1,1,1,0.297695353,"_2025"
"Total","25005","Bristol","MA",266929,"R",1,1,1,1,1,0.612140307,"_2025"
"Total","25005","Bristol","MA",266929,"B",1,1,1,1,1,0.613200514,"_2025"
"Total","25007","Dukes","MA",19798,"R",1,1,1,1,1,0.439185776,"_2025"
"Total","25007","Dukes","MA",19798,"B",1,1,1,1,1,0.439539347,"_2025"
"Total","25009","Essex","MA",361794,"R",1,1,1,1,1,0.687120295,"_2025"
"Total","25009","Essex","MA",361794,"B",1,1,1,1,1,0.695127614,"_2025"
"Total","25011","Franklin","MA",38617,"R",1,1,1,1,1,0.701944739,"_2025"
"Total","25011","Franklin","MA",38617,"B",1,1,1,1,1,0.70393868,"_2025"
"Total","25013","Hampden","MA",215996,"R",1,1,1,1,1,0.82514491,"_2025"
"Total","25013","Hampden","MA",215996,"B",1,1,1,1,1,0.835015463,"_2025"
"Total","25015","Hampshire","MA",73839,"R",1,1,1,1,1,0.704221346,"_2025"
"Total","25015","Hampshire","MA",73839,"B",1,1,1,1,1,0.707214345,"_2025"
"Total","25017","Middlesex","MA",729015,"R",1,1,1,0.999729772,0.999724286,0.880965412,"_2025"
"Total","25017","Middlesex","MA",729015,"B",1,1,1,0.99994376,0.999936901,0.931456829,"_2025"
"Total","25019","Nantucket","MA",14448,"R",1,1,1,1,1,0.763219823,"_2025"
"Total","25019","Nantucket","MA",14448,"B",1,1,1,1,1,0.763635105,"_2025"
"Total","25021","Norfolk","MA",323129,"R",1,1,1,1,1,0.65361512,"_2025"
"Total","25021","Norfolk","MA",323129,"B",1,1,1,1,1,0.655719542,"_2025"
"Total","25023","Plymouth","MA",240791,"R",1,1,1,1,1,0.504379317,"_2025"
"Total","25023","Plymouth","MA",240791,"B",1,1,1,1,1,0.505346961,"_2025"
"Total","25025","Suffolk","MA",403121,"R",1,1,1,1,1,0.773718065,"_2025"
"Total","25025","Suffolk","MA",403121,"B",1,1,1,1,1,0.942178651,"_2025"
"Total","25027","Worcester","MA",387316,"R",1,1,1,0.999767632,0.99976505,0.321964494,"_2025"
"Total","25027","Worcester","MA",387316,"B",1,1,1,0.999994836,0.999992254,0.343711595,"_2025"
"Total","26001","Alcona","MI",11140,"R",1,1,1,0.998922801,0.998922801,0.067055655,"_2025"
"Total","26001","Alcona","MI",11140,"B",1,1,1,0.998922801,0.998922801,0.094614004,"_2025"
"Total","26003","Alger","MI",7068,"R",1,1,1,1,1,0.121958121,"_2025"
"Total","26003","Alger","MI",7068,"B",1,1,1,1,1,0.146010187,"_2025"
"Total","26005","Allegan","MI",60791,"R",1,1,1,0.999934201,0.999901301,0.648895396,"_2025"
"Total","26005","Allegan","MI",60791,"B",1,1,1,0.999325558,0.999325558,0.417923706,"_2025"
"Total","26007","Alpena","MI",17771,"R",1,1,1,1,1,0.234258061,"_2025"
"Total","26007","Alpena","MI",17771,"B",1,1,1,1,1,0.1293118,"_2025"
"Total","26009","Antrim","MI",19958,"R",1,1,1,0.999849684,0.999799579,0.500801684,"_2025"
"Total","26009","Antrim","MI",19958,"B",1,1,1,0.999849684,0.999799579,0.521996192,"_2025"
"Total","26011","Arenac","MI",11263,"R",1,1,1,1,1,0.423066679,"_2025"
"Total","26011","Arenac","MI",11263,"B",1,1,1,1,1,0.41250111,"_2025"
"Total","26013","Baraga","MI",5686,"R",1,1,1,1,1,0.666373549,"_2025"
"Total","26013","Baraga","MI",5686,"B",1,1,1,1,1,0.666901161,"_2025"
"Total","26015","Barry","MI",29845,"R",1,1,1,0.999698442,0.999497403,0.108225833,"_2025"
"Total","26015","Barry","MI",29845,"B",1,1,1,0.999564416,0.999497403,0.128865807,"_2025"
"Total","26017","Bay","MI",52924,"R",1,1,1,0.99996221,0.99996221,0.111556194,"_2025"
"Total","26017","Bay","MI",52924,"B",1,1,1,1,0.99996221,0.133190991,"_2025"
"Total","26019","Benzie","MI",13596,"R",1,1,1,0.999852898,0.999852898,0.360179465,"_2025"
"Total","26019","Benzie","MI",13596,"B",1,1,1,0.999852898,0.999852898,0.388643719,"_2025"
"Total","26021","Berrien","MI",86671,"R",1,1,1,1,0.999953848,0.456623323,"_2025"
"Total","26021","Berrien","MI",86671,"B",1,1,1,0.999965386,0.999953848,0.470584163,"_2025"
"Total","26023","Branch","MI",24327,"R",1,1,1,1,1,0.594154643,"_2025"
"Total","26023","Branch","MI",24327,"B",1,1,1,0.999958893,0.99987668,0.372795659,"_2025"
"Total","26025","Calhoun","MI",65225,"R",1,1,1,0.999892679,0.999877348,0.376987351,"_2025"
"Total","26025","Calhoun","MI",65225,"B",1,1,1,0.999877348,0.999877348,0.375714833,"_2025"
"Total","26027","Cass","MI",28791,"R",1,1,1,1,1,0.742523705,"_2025"
"Total","26027","Cass","MI",28791,"B",1,1,1,1,1,0.742940502,"_2025"
"Total","26029","Charlevoix","MI",20095,"R",1,1,1,0.999900473,0.999850709,0.478477233,"_2025"
"Total","26029","Charlevoix","MI",20095,"B",1,1,1,0.999850709,0.999850709,0.520676785,"_2025"
"Total","26031","Cheboygan","MI",19844,"R",1,1,1,0.999899214,0.999848821,0.577353356,"_2025"
"Total","26031","Cheboygan","MI",19844,"B",1,1,1,0.999496069,0.999496069,0.297067124,"_2025"
"Total","26033","Chippewa","MI",22915,"R",1,1,1,0.999869081,0.999869081,0.19903993,"_2025"
"Total","26033","Chippewa","MI",22915,"B",1,1,1,0.999869081,0.999869081,0.211520838,"_2025"
"Total","26035","Clare","MI",24347,"R",1,1,1,0.998726743,0.998151723,0.16388056,"_2025"
"Total","26035","Clare","MI",24347,"B",1,1,1,0.998603524,0.998151723,0.181049,"_2025"
"Total","26037","Clinton","MI",36242,"R",1,1,1,0.999724077,0.999724077,0.596214337,"_2025"
"Total","26037","Clinton","MI",36242,"B",1,1,1,0.999420562,0.999392969,0.370316208,"_2025"
"Total","26039","Crawford","MI",11520,"R",1,1,1,0.999479167,0.999305556,0.504861111,"_2025"
"Total","26039","Crawford","MI",11520,"B",1,1,1,0.999305556,0.999305556,0.456510417,"_2025"
"Total","26041","Delta","MI",21419,"R",1,1,1,0.99981325,0.99981325,0.652131285,"_2025"
"Total","26041","Delta","MI",21419,"B",1,1,1,0.99981325,0.99981325,0.658714226,"_2025"
"Total","26043","Dickinson","MI",15900,"R",1,1,1,1,1,0.370880503,"_2025"
"Total","26043","Dickinson","MI",15900,"B",1,1,1,1,1,0.384716981,"_2025"
"Total","26045","Eaton","MI",52354,"R",1,1,1,0.999885396,0.999770791,0.541830615,"_2025"
"Total","26045","Eaton","MI",52354,"B",1,1,1,0.999789892,0.999770791,0.539538526,"_2025"
"Total","26047","Emmet","MI",25484,"R",1,1,1,0.999921519,0.999921519,0.428307958,"_2025"
"Total","26047","Emmet","MI",25484,"B",1,1,1,0.999921519,0.999921519,0.492975985,"_2025"
"Total","26049","Genesee","MI",199245,"R",1,1,1,1,1,0.416171046,"_2025"
"Total","26049","Genesee","MI",199245,"B",1,1,1,1,1,0.376079701,"_2025"
"Total","26051","Gladwin","MI",18979,"R",1,1,1,1,1,0.158332894,"_2025"
"Total","26051","Gladwin","MI",18979,"B",1,1,1,1,1,0.18531008,"_2025"
"Total","26053","Gogebic","MI",11709,"R",1,1,1,1,1,0.268425997,"_2025"
"Total","26053","Gogebic","MI",11709,"B",1,1,1,1,1,0.291741396,"_2025"
"Total","26055","Grand Traverse","MI",52876,"R",1,1,1,0.999981088,0.999981088,0.202435888,"_2025"
"Total","26055","Grand Traverse","MI",52876,"B",1,1,1,0.999981088,0.999981088,0.236553446,"_2025"
"Total","26057","Gratiot","MI",19006,"R",1,1,1,0.999210776,0.999210776,0.602388719,"_2025"
"Total","26057","Gratiot","MI",19006,"B",1,1,1,0.999210776,0.999210776,0.607176681,"_2025"
"Total","26059","Hillsdale","MI",24000,"R",1,1,1,0.999875,0.999583333,0.211208333,"_2025"
"Total","26059","Hillsdale","MI",24000,"B",1,1,1,0.999583333,0.999583333,0.15875,"_2025"
"Total","26061","Houghton","MI",21569,"R",1,1,1,1,1,0.255181047,"_2025"
"Total","26061","Houghton","MI",21569,"B",1,1,1,1,1,0.270202606,"_2025"
"Total","26063","Huron","MI",24704,"R",1,1,1,0.999959521,0.999959521,0.455391839,"_2025"
"Total","26063","Huron","MI",24704,"B",1,1,1,1,0.999959521,0.313471503,"_2025"
"Total","26065","Ingham","MI",136753,"R",1,1,1,0.999985375,0.999912251,0.679955833,"_2025"
"Total","26065","Ingham","MI",136753,"B",1,1,1,0.999904938,0.999904938,0.686836852,"_2025"
"Total","26067","Ionia","MI",28171,"R",1,1,1,0.99957403,0.999396543,0.457136772,"_2025"
"Total","26067","Ionia","MI",28171,"B",1,1,1,0.999396543,0.999396543,0.462603386,"_2025"
"Total","26069","Iosco","MI",22224,"R",1,1,1,0.999415047,0.999415047,0.200413967,"_2025"
"Total","26069","Iosco","MI",22224,"B",1,1,1,0.999415047,0.999415047,0.252114831,"_2025"
"Total","26071","Iron","MI",10470,"R",1,1,1,1,1,0.268290353,"_2025"
"Total","26071","Iron","MI",10470,"B",1,1,1,1,1,0.273543457,"_2025"
"Total","26073","Isabella","MI",31964,"R",1,1,1,1,1,0.772087348,"_2025"
"Total","26073","Isabella","MI",31964,"B",1,1,1,1,1,0.761231385,"_2025"
"Total","26075","Jackson","MI",75294,"R",1,1,1,0.999986719,0.999920312,0.349629453,"_2025"
"Total","26075","Jackson","MI",75294,"B",1,1,1,0.999920312,0.999920312,0.314912211,"_2025"
"Total","26077","Kalamazoo","MI",125222,"R",1,1,1,0.999960071,0.999944099,0.584002811,"_2025"
"Total","26077","Kalamazoo","MI",125222,"B",1,1,1,0.999952085,0.999944099,0.585576017,"_2025"
"Total","26079","Kalkaska","MI",12855,"R",1,1,1,0.999766628,0.999766628,0.589887203,"_2025"
"Total","26079","Kalkaska","MI",12855,"B",1,1,1,0.999766628,0.999766628,0.621003501,"_2025"
"Total","26081","Kent","MI",295931,"R",1,1,1,0.999922279,0.999908763,0.809918528,"_2025"
"Total","26081","Kent","MI",295931,"B",1,1,1,0.999915521,0.999908763,0.819045656,"_2025"
"Total","26083","Keweenaw","MI",2432,"R",1,1,1,1,1,0.059621711,"_2025"
"Total","26083","Keweenaw","MI",2432,"B",1,1,1,1,1,0.060444079,"_2025"
"Total","26085","Lake","MI",14441,"R",1,1,1,0.999930753,0.999930753,0.461463888,"_2025"
"Total","26085","Lake","MI",14441,"B",1,1,1,0.999930753,0.999930753,0.474343882,"_2025"
"Total","26087","Lapeer","MI",41792,"R",1,1,1,0.999856432,0.999808576,0.174100306,"_2025"
"Total","26087","Lapeer","MI",41792,"B",1,1,1,0.999856432,0.999808576,0.131699847,"_2025"
"Total","26089","Leelanau","MI",17875,"R",1,1,1,0.999496503,0.999496503,0.515804196,"_2025"
"Total","26089","Leelanau","MI",17875,"B",1,1,1,0.999496503,0.999496503,0.52648951,"_2025"
"Total","26091","Lenawee","MI",48004,"R",1,1,1,0.999812516,0.999645863,0.725418715,"_2025"
"Total","26091","Lenawee","MI",48004,"B",1,1,1,0.999583368,0.999583368,0.536621948,"_2025"
"Total","26093","Livingston","MI",87774,"R",1,1,1,0.999943036,0.999943036,0.397532299,"_2025"
"Total","26093","Livingston","MI",87774,"B",1,1,1,0.999943036,0.999943036,0.328081209,"_2025"
"Total","26095","Luce","MI",4530,"R",1,1,1,1,1,0.602869757,"_2025"
"Total","26095","Luce","MI",4530,"B",1,1,1,1,1,0.614348786,"_2025"
"Total","26097","Mackinac","MI",12586,"R",1,1,1,0.998252026,0.998252026,0.575719053,"_2025"
"Total","26097","Mackinac","MI",12586,"B",1,1,1,0.998252026,0.998252026,0.592801526,"_2025"
"Total","26099","Macomb","MI",399660,"R",1,1,1,0.999997498,0.999997498,0.700925787,"_2025"
"Total","26099","Macomb","MI",399660,"B",1,1,1,0.999997498,0.999997498,0.709430516,"_2025"
"Total","26101","Manistee","MI",17445,"R",0.999942677,0.999942677,0.999942677,0.999656062,0.999656062,0.233533964,"_2025"
"Total","26101","Manistee","MI",17445,"B",0.999942677,0.999942677,0.999942677,0.999656062,0.999656062,0.272284322,"_2025"
"Total","26103","Marquette","MI",37526,"R",1,1,1,1,1,0.18762991,"_2025"
"Total","26103","Marquette","MI",37526,"B",1,1,1,1,1,0.221393167,"_2025"
"Total","26105","Mason","MI",20044,"R",1,1,1,0.999451207,0.999451207,0.361105568,"_2025"
"Total","26105","Mason","MI",20044,"B",1,1,1,0.999650768,0.999650768,0.209588904,"_2025"
"Total","26107","Mecosta","MI",23828,"R",1,1,1,0.999748195,0.999664261,0.558586537,"_2025"
"Total","26107","Mecosta","MI",23828,"B",1,1,1,0.999748195,0.999664261,0.572142018,"_2025"
"Total","26109","Menominee","MI",14989,"R",1,1,1,0.999866569,0.999866569,0.454399893,"_2025"
"Total","26109","Menominee","MI",14989,"B",1,1,1,0.999866569,0.999866569,0.464607379,"_2025"
"Total","26111","Midland","MI",40103,"R",1,1,1,1,1,0.272498317,"_2025"
"Total","26111","Midland","MI",40103,"B",1,1,1,1,1,0.160561554,"_2025"
"Total","26113","Missaukee","MI",9645,"R",1,1,1,0.998133748,0.998133748,0.64997408,"_2025"
"Total","26113","Missaukee","MI",9645,"B",1,1,1,0.998133748,0.998133748,0.670710213,"_2025"
"Total","26115","Monroe","MI",72183,"R",1,1,1,0.999986146,0.999944585,0.358837954,"_2025"
"Total","26115","Monroe","MI",72183,"B",1,1,1,0.999944585,0.999944585,0.234930662,"_2025"
"Total","26117","Montcalm","MI",32202,"R",1,1,1,0.999968946,0.999906838,0.625364884,"_2025"
"Total","26117","Montcalm","MI",32202,"B",1,1,1,0.999968946,0.999906838,0.631327247,"_2025"
"Total","26119","Montmorency","MI",9936,"R",1,1,1,0.999798712,0.999798712,0.340982287,"_2025"
"Total","26119","Montmorency","MI",9936,"B",1,1,1,0.999798712,0.999798712,0.239533011,"_2025"
"Total","26121","Muskegon","MI",83442,"R",1,1,1,0.999904125,0.999880156,0.612485319,"_2025"
